BIBTEXKEY,first_name,middle_name,last_name,full_name,JOURNAL,NUMBER,PAGES,PUBLISHER,TITLE,VOLUME,YEAR,DOI,ISSN,AUTHOR_KEYWORDS,PUBLICATION_STAGE,AFFILIATIONS,Affiliation_country,Affiliation_country_code,Gender,Gender.Probability,Gender.Count,author_id,paper_id_author_id,author_order,Max,author_last,author_single,unique_name,OA,Citations
Ferraguto201477,Mark,NA,Ferraguto,Mark Ferraguto,Journal of the American Musicological Society,1,77 – 123,University of California Press,"Beethoven à la moujik: Russianness and learned style in the ""Razumovsky"" String Quartets",67,2014,10.1525/jams.2014.67.1.77,30139,Andrey Razumovsky; Diplomacy; Exoticism; Ludwig van beethoven; Russian folksong,Final,"Department of Musicology, Pennsylvania State University, United States",United States,US,male,1,639702,author1,Ferraguto201477_author1,1,1,0,1,ferraguto_mark,Undefined,10
Fairclough201267,Pauline,NA,Fairclough,Pauline Fairclough,Journal of the American Musicological Society,1,67 – 111,NA,"""Don't sing it on a feast day"": The reception and performance of western sacred music in soviet Russia, 1917-1953",65,2012,10.1525/jams.2012.65.1.67,30139,Capella; Sacred music; Soviet; Sveshnikov; Volkonsky,Final,"Department of Music, University of Bristol",United Kingdom,GB,female,0.98,178,author1,Fairclough201267_author1,1,1,0,1,fairclough_pauline,Undefined,4
Brittan2011527,Francesca,NA,Brittan,Francesca Brittan,Journal of the American Musicological Society,3,527 – 600,NA,"On microscopic hearing: Fairy magic, natural science, and the scherzo fantastique",64,2011,10.1525/jams.2011.64.3.527,30139,Fantastic/fantastique; Felix Mendelssohn; Hector Berlioz; Scherzo; Science,Final,"Department of Music, Case Western Reserve University",United States,US,female,1,9,author1,Brittan2011527_author1,1,1,0,1,brittan_francesca,Undefined,23
Monson20021,Craig,A.,Monson,Craig A. Monson,Journal of the American Musicological Society,1,1 – 37,NA,The council of trent revisited,55,2002,10.1525/jams.2002.55.1.1,30139,NA,Final,"Department of Music, Washington University in St. Louis",United States,US,male,1,30,author1,Monson20021_author1,1,1,0,1,monson_craig,Undefined,93
Hooper2016264,Jason,NA,Hooper,Jason Hooper,Journal of the American Musicological Society,1,264 – 273,University of California Press,Journal of the American musicological society,69,2016,10.1525/jams.2016.69.1.264,30139,NA,Final,University of Massachusetts Amherst,United States,US,male,0.95,746,author1,Hooper2016264_author1,1,1,0,1,hooper_jason,Undefined,0
Waeber200979,Jacqueline,NA,Waeber,Jacqueline Waeber,Journal of the American Musicological Society,1,79 – 143,NA,"Jean-Jacques Rousseau's ""unité de mélodie""",62,2009,10.1525/jams.2009.62.1.79,30139,"""Unity of melody""; Jean-Jacques Rousseau; Listening; Musical notation; Style galant",Final,"Department of Music, Duke University, Durham, NC, United States",United States,US,female,1,102092,author1,Waeber200979_author1,1,1,0,1,waeber_jacqueline,Undefined,24
West2022319,Kai,NA,West,Kai West,Journal of the American Musicological Society,2,319 – 377,University of California Press,Buckra: Whiteness and porgy and bess,75,2022,10.1525/jams.2022.75.2.319,30139,Black opera; Critical race theory; George Gershwin; Twentieth-century opera; Whiteness studies,Final,"Department of Music, Duke University, Durham, NC, United States",United States,US,male,0.82,22,author1,West2022319_author1,1,1,0,1,west_kai,Undefined,1
Móricz2012557,Klára,NA,Móricz,Klára Móricz,Journal of the American Musicological Society,2,557 – 592,University of California Press,Jewish studies and music,65,2012,10.1525/jams.2012.65.2.557,30139,NA,Final,"Department of Music, Amherst College",United States,US,female,0.92,13,author1,Móricz2012557_author1,1,1,0,1,móricz_klára,Undefined,9
Whiting2018795,Steven,M.,Whiting,Steven M. Whiting,Journal of the American Musicological Society,3,795 – 838,University of California Press,"Beethoven translating shakespeare: Dramatic models for the slow movement of the string quartet op. 18, no. 1",71,2018,10.1525/jams.2018.71.3.795,30139,August Wilhelm Schlegel; Beethoven; Beethoven and Shakespeare; Op. 18 no. 1,Final,"University of Michigan, School of Music, Theatre & Dance",United States,US,male,0.98,573,author1,Whiting2018795_author1,1,1,0,1,whiting_steven,Undefined,0
Schmelz2009413,Peter,J.,Schmelz,Peter J. Schmelz,Journal of the American Musicological Society,2,413 – 474,NA,"Alfred Schnittke's Nagasaki: Soviet nuclear culture, radio Moscow, and the global cold war",62,2009,10.1525/jams.2009.62.2.413,30139,Alfred Schnittke; Cold War; Nagasaki; Radio Moscow; Soviet Union,Final,"Arizona State University, School of Music, Dance and Theatre",United States,US,male,0.99,1178,author1,Schmelz2009413_author1,1,1,0,1,schmelz_peter,Undefined,15
Pennington2013857,Stephan,NA,Pennington,Stephan Pennington,Journal of the American Musicological Society,3,857 – 861,NA,A meditation on the relationship between gender variance and sexual variance,66,2013,10.1525/jams.2013.66.3.825,30139,NA,Final,"Department of Music, Tufts University, United States",United States,US,male,1,11128,author1,Pennington2013857_author1,1,1,0,1,pennington_stephan,Undefined,2
Sherwood2001555,Gayle,NA,Sherwood,Gayle Sherwood,Journal of the American Musicological Society,3,555 – 584,NA,"Charles Ives and ""our national Malady""",54,2001,10.1525/jams.2001.54.3.555,30139,NA,Final,"University of Toronto, Canada",Canada,CA,female,1,4,author1,Sherwood2001555_author1,1,1,0,1,sherwood_gayle,Undefined,10
Zayaruznaya202095,Anna,NA,Zayaruznaya,Anna Zayaruznaya,Journal of the American Musicological Society,1,95 – 148,University of California Press,"Old, New, and Newer Still in Book 7 of the Speculum musice",73,2020,10.1525/jams.2020.73.1.95,30139,Ars nova; Chronology; Jacobus; Notational change; Periodization; Speculum musice,Final,"Yale University, Department of Music",United States,US,female,0.99,1718,author1,Zayaruznaya202095_author1,1,1,0,1,zayaruznaya_anna,Undefined,10
Givan2014168,Benjamin,NA,Givan,Benjamin Givan,Journal of the American Musicological Society,1,168 – 237,University of California Press,"Gunther Schuller and the Challenge of Sonny rollins: Stylistic context, intentionality, and Jazz analysis",67,2014,10.1525/jams.2014.67.167,30139,Analysis; Gunther Schuller; Improvisation; Jazz; Sonny Rollins,Final,"Department of Music, Skidmore College, United States",United States,US,male,1,126160,author1,Givan2014168_author1,1,1,0,1,givan_benjamin,Undefined,13
Lester200149,Joel,NA,Lester,Joel Lester,Journal of the American Musicological Society,1,49 – 96,NA,Heightening levels of activity and J. S. Bach's parallel-section constructions,54,2001,10.1525/jams.2001.54.1.49,30139,NA,Final,Mannes College of Music,United States,US,male,0.96,359,author1,Lester200149_author1,1,1,0,1,lester_joel,Undefined,27
Bennett201647,Peter,NA,Bennett,Peter Bennett,Journal of the American Musicological Society,1,47 – 110,University of California Press,"Hearing King David in early modern France: Politics, prayer, and Louis XIII's Musique de la Chambre",69,2016,10.1525/jams.2016.69.1.47,30139,Chapelle Royale; Domine salvum fac regem; Exaudiat; Louis XIII; Louis XIV,Final,"Musicology at Case Western Reserve University, Department of Harpsichord, Cleveland Institute of Music, United States",United States,US,male,1,252618,author1,Bennett201647_author1,1,1,0,1,bennett_peter,Undefined,1
Morris2013831,Mitchell,NA,Morris,Mitchell Morris,Journal of the American Musicological Society,3,831 – 835,NA,"Calling names, taking names",66,2013,10.1525/jams.2013.66.3.825,30139,NA,Final,"UCLA, United States",United States,US,male,1,42316,author1,Morris2013831_author1,1,1,0,1,morris_mitchell,Undefined,2
Garrett2011689,Charles,Hiroshi,Garrett,Charles Hiroshi Garrett,Journal of the American Musicological Society,3,689 – 719,NA,Colloquy: Studying U.S. music in the twenty-first century,64,2011,10.1525/jams.2011.64.3.689,30139,NA,Final,"University of Michigan, School of Music, Theatre & Dance",United States,US,male,0.99,513,author1,Garrett2011689_author1,1,2,0,0,garrett_charles,Open Access,17
Garrett2011689,Carol,J.,Oja,Carol J. Oja,Journal of the American Musicological Society,3,689 – 719,NA,Colloquy: Studying U.S. music in the twenty-first century,64,2011,10.1525/jams.2011.64.3.689,30139,NA,Final,"Harvard University, Department of Music",United States,US,female,0.99,138,author2,Garrett2011689_author2,2,2,1,0,oja_carol,Open Access,17
Gallope2012215,Michael,NA,Gallope,Michael Gallope,Journal of the American Musicological Society,1,215 – 256,NA,Vladimir Jankélévitch's philosophy of Music,65,2012,10.1525/jams.2012.65.1.215,30139,NA,Final,University of Minnesota,United States,US,male,0.98,1387,author1,Gallope2012215_author1,1,2,0,0,gallope_michael,Undefined,25
Gallope2012215,Brian,NA,Kane,Brian Kane,Journal of the American Musicological Society,1,215 – 256,NA,Vladimir Jankélévitch's philosophy of Music,65,2012,10.1525/jams.2012.65.1.215,30139,NA,Final,"Yale University, Department of Music",United States,US,male,0.99,298,author2,Gallope2012215_author2,2,2,1,0,kane_brian,Undefined,25
Duncan2011495,Cheryll,NA,Duncan,Cheryll Duncan,Journal of the American Musicological Society,3,495 – 526,NA,An innocent abroad? caterina galli's finances in new handel documents,64,2011,10.1525/jams.2011.64.3.495,30139,Caterina Galli; George Frideric Handel; Patronage; Singers' salaries; Theater benefits,Final,Royal Northern College of Music,United Kingdom,GB,female,1,1,author1,Duncan2011495_author1,1,2,0,0,duncan_cheryll,Undefined,2
Duncan2011495,David,NA,Mateer,David Mateer,Journal of the American Musicological Society,3,495 – 526,NA,An innocent abroad? caterina galli's finances in new handel documents,64,2011,10.1525/jams.2011.64.3.495,30139,Caterina Galli; George Frideric Handel; Patronage; Singers' salaries; Theater benefits,Final,"Faculty of Music, University of Oxford",United Kingdom,GB,male,0.96,1945,author2,Duncan2011495_author2,2,2,1,0,mateer_david,Undefined,2
Goldmark2017767,Daniel,NA,Goldmark,Daniel Goldmark,Journal of the American Musicological Society,3,767 – 817,University of California Press,Adapting the jazz singer from short story to screen: A musical profile,70,2017,10.1525/jams.2017.70.3.767,30139,Al Jolson; Cue sheet; Film music; Film musical; The Jazz Singer; Vitaphone,Final,"Department of Music, Case Western Reserve University",United States,US,male,0.97,1079,author1,Goldmark2017767_author1,1,1,0,1,goldmark_daniel,Undefined,4
Maloy20141,Rebecca,NA,Maloy,Rebecca Maloy,Journal of the American Musicological Society,1,1 – 76,University of California Press,Old Hispanic chant and the early history of plainsong,67,2014,10.1525/jams.2014.67.1.1,30139,Biblical exegesis; Isidore of seville; Liturgical planning; Mozarabic chant; Old hispanic chant,Final,"Department of Music, University of Colorado, Boulder, United States",United States,US,female,1,232025,author1,Maloy20141_author1,1,1,0,1,maloy_rebecca,Undefined,11
Allen2011414,Aaron,S.,Allen,Aaron S. Allen,Journal of the American Musicological Society,2,414 – 424,NA,Prospects and problems for ecomusicology in confronting a crisis of culture,64,2011,10.1525/jams.2011.64.2.414,30139,NA,Final,University of North Carolina at Greensboro,United States,US,male,0.98,88,author1,Allen2011414_author1,1,1,0,1,allen_aaron,Open Access,28
Cusick2013861,Suzanne,G.,Cusick,Suzanne G. Cusick,Journal of the American Musicological Society,3,861 – 872,NA,Response: This song is for you,66,2013,10.1525/jams.2013.66.3.825,30139,NA,Final,"Department of Music, New York University, United States",United States,US,female,1,89125,author1,Cusick2013861_author1,1,1,0,1,cusick_suzanne,Undefined,0
Cowart2001265,Georgia,NA,Cowart,Georgia Cowart,Journal of the American Musicological Society,2,265 – 302,NA,Carnival in venice or protest in Paris Louis XIV and the politics of Subversion at the Paris Opéra,54,2001,10.1525/jams.2001.54.2.265,30139,NA,Final,"Department of Music, Case Western Reserve University",United States,US,female,0.88,24,author1,Cowart2001265_author1,1,1,0,1,cowart_georgia,Undefined,17
Deathridge2017819,John,NA,Deathridge,John Deathridge,Journal of the American Musicological Society,3,819 – 855,University of California Press,Colloquy ernst bloch's musical thought,70,2017,10.1525/jams.2017.70.3.819,30139,NA,Final,"Department of Music, King’s College London",United Kingdom,GB,male,0.99,2139,author1,Deathridge2017819_author1,1,2,0,0,deathridge_john,Open Access,3
Deathridge2017819,Michael,NA,Gallope,Michael Gallope,Journal of the American Musicological Society,3,819 – 855,University of California Press,Colloquy ernst bloch's musical thought,70,2017,10.1525/jams.2017.70.3.819,30139,NA,Final,"Department of Cultural Studies and Comparative Literature, University of Minnesota",United States,US,male,0.98,1387,author2,Deathridge2017819_author2,2,2,1,0,gallope_michael,Open Access,3
Freitas2018287,Roger,NA,Freitas,Roger Freitas,Journal of the American Musicological Society,2,287 – 369,University of California Press,Singing herself: Adelina Patti and the performance of femininity,71,2018,10.1525/jams.2018.71.2.287,30139,Adelina Patti; Femininity; Performance practice; Performance studies; Self-fashioning; Singing,Final,"Eastman School of Music, University of Rochester",United States,US,male,0.99,129,author1,Freitas2018287_author1,1,1,0,1,freitas_roger,Undefined,12
Barnes2021571,Glenda,NA,Goodman,Glenda Goodman,Journal of the American Musicological Society,3,571 – 657,University of California Press,Early American music and the construction of race,74,2021,10.1525/jams.2020.74.3.571,30139,NA,Final,"Department of Music, University of Pennsylvania",United States,US,female,0.98,41,author1,Barnes2021571_author1,1,1,0,1,goodman_glenda,Undefined,4
Hornby2016595,Emma,NA,Hornby,Emma Hornby,Journal of the American Musicological Society,3,595 – 650,University of California Press,Musical values and practice in old hispanic chant,69,2016,10.1525/jams.2016.69.3.595,30139,Augustine of Hippo; Isidore of Seville; Melodic language; Mozarabic chant; Old Hispanic chant,Final,"University of Bristol, United Kingdom",United Kingdom,GB,female,1,153324,author1,Hornby2016595_author1,1,1,0,1,hornby_emma,Open Access,9
Ashby2001585,Arved,NA,Ashby,Arved Ashby,Journal of the American Musicological Society,3,585 – 625,NA,"Schoenberg, Boulez, and twelve-tone composition as ""ideal type""",54,2001,10.1525/jams.2001.54.3.585,30139,NA,Final,"Department of Music, Ohio State University",NA,NA,male,0.75,1,author1,Ashby2001585_author1,1,1,0,1,ashby_arved,Undefined,16
Currie2009145,James,NA,Currie,James Currie,Journal of the American Musicological Society,1,145 – 203,NA,Music after all,62,2009,10.1525/jams.2009.62.1.145,30139,"Alain Badiou; Music and context; Negation, play, and dance; Postmodern politics and music; Slavoj Žižek",Final,"Department of Music, University at Buffalo, Buffalo, NY, United States",United States,US,male,1,746260,author1,Currie2009145_author1,1,1,0,1,currie_james,Undefined,43
Hurley2016651,David,Ross,Hurley,David Ross Hurley,Journal of the American Musicological Society,3,651 – 698,University of California Press,Handel's recomposed return arias and romantic attraction in Alexander Balus,69,2016,10.1525/jams.2016.69.3.651,30139,Alexander Balus; Aria; Da capo; Handel; Oratorio,Final,"Department of Music, Pittsburg State University, United States",United States,US,male,1,1143153,author1,Hurley2016651_author1,1,1,0,1,hurley_david,Undefined,2
